movieId,title,genres
109927,"Vodka, Mr. Palmu (Vodkaa, komisario Palmu) (1969)",Crime|Mystery
109939,Sniper: Reloaded (2011),Action|Drama|Thriller|War
109941,Puss in Boots: The Three Diablos (2012),Animation|Comedy
109953,"Cat Concerto, The (1947)",Animation|Children|Comedy
109965,Shrek the Musical (2013),Children|Comedy|Fantasy|Musical
109983,Sextette (1978),Comedy|Musical|Romance
109993,George & A.J. (2009),Animation|Children|Comedy
110001,Cosmic Psychos: Blokes You Can Trust (2013),Documentary|Musical
110006,Wanda Nevada (1979),Comedy|Mystery|Romance|Western
110030,"Bless Me, Ultima (2013)",Drama|War
110032,Blondes at Work (1938),Crime|Drama|Mystery|Romance
110039,Space Pirate Captain Harlock (2013),Animation|Sci-Fi
110044,Dragonwyck (1946),Drama|Mystery|Thriller
110046,"Hunting Party, The (1971)",Action|Drama|Western
110097,From Dad to Son (2012),Animation|Drama
110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX
110119,Mass Effect: Paragon Lost (2012),Action|Animation|Sci-Fi
110127,Noah (2014),Adventure|Drama|IMAX
110130,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy
110132,Avengers Confidential: Black Widow & Punisher (2014),Action|Animation|Sci-Fi
110138,Aya of Yop City (2013),Animation|Comedy
110177,Who Is Killing the Great Chefs of Europe? (1978),Comedy|Crime|Mystery
110181,"Green Slime, The (1968)",Drama|Horror|Sci-Fi
110216,BloodRayne: The Third Reich (2011),Action|Adventure|Fantasy|Horror
110229,George and the Dragon (2004),Action|Adventure|Children|Comedy|Fantasy
110240,BloodRayne: Deliverance (BloodRayne II: Deliverance) (2007),Action|Fantasy|Western
110242,Bloody Murder 2: Closing Camp (2003),Drama|Horror|Mystery|Thriller
110255,Kalevala - Uusi aika (2013),Drama|Fantasy
110259,"Town Called Hell, A (1971)",Action|Comedy|Drama|Western
110273,Diplomacy (Diplomatie) (2014),Drama|War
110276,By the Pricking of My Thumbs (Mon petit doigt m'a dit...) (2005),Comedy|Mystery
110314,"Me Two (Personne aux deux personnes, La) (2008)",Comedy|Fantasy
110318,Do You Wanna Know a Secret? (2001),Horror|Mystery|Thriller
110339,Night Gallery (1969),Horror|Mystery
110399,Boots and Saddles (1937),Action|Western
110403,Border Feud (1947),Action|Comedy|Western
110407,"Machine, The (2013)",Sci-Fi|Thriller
110409,"Loves of Pharaoh, The (Das Weib des Pharao) (1922)",Drama|Romance|War
110445,Going Postal (2010),Comedy|Fantasy
110449,Sun Don't Shine (2012),Crime|Drama|Mystery
110455,"Mysterious Geographic Explorations of Jasper Morello, The (2005)",Adventure|Animation
110461,We Are the Best! (Vi är bäst!) (2013),Children|Comedy|Drama
110491,Borrowed Hearts (Borrowed Hearts: A Holiday Romance) (1997),Drama|Fantasy|Romance
110497,"Thirteen, The (Trinadtsat) (1937)",Adventure|War
110505,Sparks (2013),Action|Fantasy|Mystery|Sci-Fi|Thriller
110508,Trancers II (1991),Action|Sci-Fi
110510,Série noire (1979),Film-Noir
110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX
110566,Son of Batman (2014),Action|Adventure|Animation|Crime|Fantasy
110568,"Terror Beneath the Sea, The (Kaitei daisensô) (1966)",Action|Sci-Fi
110580,Trancers III (1992),Action|Horror|Sci-Fi
110597,Angels in the Outfield (1951),Comedy|Fantasy
110601,"Cosmic Monster, The (1958)",Drama|Horror|Sci-Fi
110607,Dinoshark (2010),Horror|Sci-Fi
110613,"Second Woman, The (1950)",Drama|Film-Noir|Mystery
110633,Arsène Lupin (1932),Mystery|Romance
110635,Beauty and the Beast (1962),Children|Fantasy|Horror|Romance
110637,Beauty and the Beast (Beauty and the Beasts: A Dark Tale) (2009),Fantasy
110639,"Beauty and the Beast (Belle et la bête, La) (2014)",Fantasy|Romance
110645,"Witching and Bitching (Brujas de Zugarramurdi, Las) (2014)",Comedy|Fantasy
110649,March or Die (1977),Adventure|Drama|Romance|War
110653,"Signal, The (Señal, La) (2007)",Drama|Film-Noir|Mystery|Romance
110655,Rio 2 (2014),Adventure|Animation|Children|Comedy
110673,Echoes from the Dead (Skumtimmen) (2013),Drama|Mystery
110675,In Your Eyes (2014),Drama|Fantasy|Romance
110696,Bridge to the Sun (1961),Drama|Romance|War
110730,Transcendence (2014),Drama|Sci-Fi|IMAX
110748,Wake Wood (2010),Drama|Horror|Mystery
110761,Bright Lights (Adventures in Africa) (1930),Drama|Musical
110769,Bullet Ballet (1998),Crime|Drama|Sci-Fi|Thriller
110781,Mulan II (2004),Action|Animation|Children|Comedy|Musical
110788,Jupiter's Darling (1955),Comedy|Musical|Romance
110798,Ikigami (2008),Action|Drama|Mystery|Thriller
110805,"Glass Slipper, The (1955)",Musical|Romance
110809,Vampire Academy (2014),Action|Comedy|Fantasy
110818,Which Way to the Front? (1970),Comedy|War
110850,Broadway Melody of 1938 (1937),Musical|Romance
110852,Broadway Rhythm (1944),Musical
110854,Broadway Serenade (1939),Drama|Musical|Romance
110860,"Nature of the Beast, The (1995)",Crime|Horror|Mystery|Thriller
110867,Conquest 1453 (Fetih 1453) (2012),Action|Adventure|Drama|War
110880,New Orleans Uncensored (1955),Crime|Drama|Film-Noir|Thriller
110884,Shinobi No Mono 4: Siege (1964),Drama|War
110916,"Study in Scarlet, A (1933)",Mystery|Thriller
110921,Anne of Green Gables (1934),Children|Comedy|Drama
110975,Donovan's Echo (2011),Drama|Sci-Fi|Thriller
110984,Age of Dinosaurs (2013),Action|Sci-Fi
111036,Attack from Space (1965),Action|Sci-Fi
111040,"3 Holiday Tails (Golden Christmas 2: The Second Tail, A) (2011)",Children|Comedy|Romance
111044,"Golden Christmas, A (2009)",Children|Comedy|Romance
111046,"Golden Christmas 3, A (2012)",Children|Comedy|Romance
111100,Three Faces East (1930),Drama|Mystery|War
111109,"Man Who Loved Cat Dancing, The (1973)",Western
111119,Man in the Wilderness (1971),Adventure|Western
111126,"Gladiators, The (Gladiatorerna) (1969)",Drama|Sci-Fi
111144,Alpha and Omega 2: A Howl-iday Adventure (Alpha & Omega 2) (2013),Action|Adventure|Animation|Children|Comedy
111146,Alpha and Omega 3: The Great Wolf Games (2014),Action|Adventure|Animation|Children|Comedy
111233,Tentacles (Tentacoli) (1977),Horror|Sci-Fi|Thriller
111235,Jodorowsky's Dune (2013),Documentary|Sci-Fi
111257,Blindman (1971),Western
111261,Heldorado (1946),Musical|Western
111285,Crack-Up (1946),Crime|Film-Noir|Mystery
111314,Into the Storm (2009),Drama|War
111316,Atomic Rulers of the World (1965),Action|Sci-Fi
111318,City Under Siege (Chun sing gai bei) (2010),Action|Sci-Fi
111329,Memorial Day (2011),Action|Drama|War
111360,Lucy (2014),Action|Sci-Fi
111362,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi
111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX
111368,Paid (1930),Crime|Drama|Film-Noir
111370,Walter Defends Sarajevo (Valter brani Sarajevo) (1972),War
111405,Trances (1981),Documentary|Musical
111407,"Chambre en ville, Une (Room in Town, A) (1982)",Drama|Musical
111439,Legends of Oz: Dorothy's Return (2014),Animation|Children|Musical
111447,"Treasure Hunter, The (Ci ling) (2009)",Action|Adventure|Fantasy|Romance|Sci-Fi
111456,"Brasher Doubloon, The (1947)",Crime|Drama|Film-Noir|Mystery
111464,Top Banana (1954),Comedy|Musical|Romance
111468,Body of Water (Syvälle salattu) (2011),Drama|Mystery|Thriller
111507,"Last Time I Saw Archie, The (1961)",Comedy|Romance|War
111519,Johnny Express (2014),Animation|Comedy|Sci-Fi
111542,Invaders from Space (1965),Action|Sci-Fi
111551,Afflicted (2013),Horror|Sci-Fi|Thriller
111587,Turks & Caicos (2014),Drama|Mystery|Thriller
111589,Salting the Battlefield (2014),Drama|Mystery|Thriller
111595,Gen-Y Cops (Te jing xin ren lei 2) (Gen-X Cops 2: Metal Mayhem) (Metal Mayhem) (2000),Action|Sci-Fi
111628,Mega Python vs. Gatoroid (2011),Action|Horror|Sci-Fi
111630,Big Ass Spider! (2013),Comedy|Sci-Fi
111632,"Heat's On, The (1943)",Comedy|Musical
111655,Satan's School for Girls (1973),Crime|Horror|Mystery
111659,Maleficent (2014),Action|Adventure|Children|IMAX
111667,Toward the Unknown (1956),Drama|Romance|War
111702,Shoot-Out at Medicine Bend (1957),Western
111704,Darby's Rangers (1958),Action|Drama|War
111716,Backfire (1950),Crime|Film-Noir|Mystery|Romance|Thriller
111722,Revolt in the Fifth Dimension (1970),Adventure|Animation|Children
111726,Scooby-Doo! WrestleMania Mystery (2014),Animation|Children
111732,"Dance of Reality, The (Danza de la realidad, La) (2013)",Drama|Fantasy
111743,"Million Ways to Die in the West, A (2014)",Comedy|Western
111749,Bye Bye Monkey (Ciao maschio) (1978),Comedy|Drama|Fantasy
111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX
111766,"Pied Piper, The (Pied Piper of Hamelin, The) (1972)",Children|Drama|Fantasy|Musical
111776,"Violent Men, The (1955)",Western
111783,Neverland (2011),Adventure|Fantasy
111785,Midnight Chronicles (2009),Action|Adventure|Fantasy
111789,Gulliver's Travels (1977),Adventure|Animation
111793,Catlow (1971),Comedy|Western
111848,Battle Circus (1953),Drama|Romance|War
111850,"Odds, The (2011)",Crime|Mystery
111856,7500 (2014),Action|Horror|Mystery|Thriller
111868,Best Foot Forward (1943),Comedy|Musical
111901,Cinderella (1914),Fantasy|Romance
111915,"Night in Old Mexico, A (2013)",Drama|Western
111944,Black Nativity (2013),Drama|Musical
111961,Cinderella (1994),Animation|Children|Fantasy|Romance
111993,Minuscule: Valley of the Lost Ants (Minuscule - La vallée des fourmis perdues) (2013),Adventure|Animation|Children
112006,Tangled Ever After (2012),Action|Animation|Children
112066,"Letter to Momo, A (Momo e no tegami) (2011)",Animation|Drama
112078,"Wrath of God, The (1972)",Western
112081,"Shape of Things to Come, The (1979)",Sci-Fi
112087,Frequencies (2013),Mystery|Romance|Sci-Fi
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation
112204,Bitter Creek (1954),Western
112236,Broadway Idiot (2013),Documentary|Musical
112253,Brainstorm (1965),Drama|Film-Noir|Thriller
112255,Money as Debt (2006),Animation|Documentary
112277,Haunt (2013),Horror|Mystery
112299,Saints and Soldiers: Airborne Creed (2012),Action|Drama|War
112307,Thin Ice (1937),Comedy|Musical|Romance
112316,Jersey Boys (2014),Drama|Musical
112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),Action|Sci-Fi
112340,8 Days to Premiere (8 päivää ensi-iltaan) (2008),Comedy|Fantasy|Romance
112355,"Kid for Two Farthings, A (1955)",Children|Comedy|Drama|Fantasy
112359,"Woman's Secret, A (1949)",Drama|Film-Noir|Mystery
112365,"Deadly Trap, The (La maison sous les arbres) (1970)",Drama|Mystery
112370,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi
112389,Attack of the 50 Ft. Woman (1993),Comedy|Sci-Fi
112395,Belle Starr (1941),Western
112412,Perfect Sisters (2014),Drama|Mystery
112421,Frank (2014),Comedy|Drama|Mystery
112432,Sound of Redemption: The Frank Morgan Story (2014),Documentary|Drama|Musical
112460,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy
112469,Elaine Stritch: Shoot Me (2013),Documentary|Musical
112488,"Gunfighter, The (2014)",Action|Comedy|Western
112493,Seven Brothers (Seitsemän veljestä) (1979),Animation|Comedy
112501,Kabhi Haan Kabhi Naa (1994),Comedy|Drama|Musical|Romance
112506,Radio Free Albemuth (2010),Drama|Sci-Fi
112512,Colourful (Karafuru) (2010),Animation|Drama|Fantasy|Mystery
112594,Duplicate (1998),Comedy|Crime|Musical
112603,A mí las mujeres ni fu ni fa (1971),Comedy|Musical
112623,Dawn of the Planet of the Apes (2014),Sci-Fi
112637,"Ultimate Warrior, The (1975)",Action|Sci-Fi|Thriller
112640,Ra.One (2011),Action|Musical|Sci-Fi
112663,Buckskin Frontier (1943),Action|Western
112672,Bullet for a Badman (Renegade Posse) (1964),Western
112689,Miss Violence (2013),Drama|Mystery
112705,"Beast with a Million Eyes, The (1955)",Sci-Fi
112723,"Billy Two Hats (Lady and the Outlaw, The) (1974)",Romance|Western
112725,Buffalo Bill (1944),Western
112772,"Brain, The (1988)",Horror|Sci-Fi
112784,Bluebeard (Barbe-Bleue) (1936),Fantasy
112792,Operation Ganymed (1977),Sci-Fi
112800,Ride Beyond Vengeance (1966),Western
112804,I Origins (2014),Drama|Sci-Fi
112807,Gunbuster (Top wo Narae) (1988),Action|Animation|Drama|Sci-Fi
112809,"Diebuster \\""Top wo Narae 2\""\"" (2004)""",Action|Animation|Drama|Sci-Fi
112811,"Front Line, The (Go-ji-jeon) (2011)",Drama|War
112842,Bundle of Joy (1956),Comedy|Musical
112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
112854,"Ghost Goes West, The (1935)",Comedy|Fantasy|Horror|Romance
112856,"Nazi Officer's Wife, The (2003)",Documentary|Drama|War
112866,"Strange Color Of Your Body's Tears, The (L'étrange couleur des larmes de ton corps) (2013)",Mystery|Thriller
112868,"Signal, The (2014)",Sci-Fi|Thriller
112871,"Ballroom, The (Chega de Saudade) (2007)",Drama|Musical|Romance
112877,Busses Roar (Buses Roar) (1942),Drama|Romance|War
112895,Willow Creek (2013),Horror|Mystery
112913,Monty Python Live (Mostly) (2014),Animation|Comedy|Musical
112938,"Detective, The (C+ jing taam) (2007)",Drama|Mystery|Thriller
112942,Sky Murder (1940),Action|Adventure|Crime|Mystery|Thriller
112948,Sandakan 8 (Sandakan hachibanshokan bohkyo) (1974),Drama|War
112953,Valley of the Dragons (1961),Sci-Fi
112978,Caesar (Julius Caesar) (2002),Drama|War
113014,California Conquest (1952),Adventure|Romance|Western
113022,The Visitor (1979),Horror|Sci-Fi
113033,Rasmus på luffen (1981),Children
113043,Loser Takes All! (Qui perd gagne !) (2003),Comedy|Mystery
113045,"Boogie (Boogie, el aceitoso) (2009)",Action|Animation|Crime
113066,Food (Jídlo) (1993),Animation|Comedy|Fantasy
113068,For a Woman (Pour une femme) (2013),Drama|Romance|War
113071,Earth to Echo (2014),Adventure|Children|Sci-Fi
113083,Westfront 1918 (1930),Drama|War
113103,Step Up All In (2014),Drama|Musical|Romance
113105,Mystery of the 13th Guest (1943),Crime|Mystery
113130,Sharktopus vs. Pteracuda (2014),Sci-Fi
113143,America 3000 (1986),Action|Adventure|Sci-Fi
113207,Get on Up (2014),Drama|Musical
113218,Space Milkshake (2012),Comedy|Sci-Fi
113234,"Thirty-Nine Steps, The (1978)",Crime|Mystery|Thriller
113254,Zarafa (2012),Animation
113261,Screamtime (1986),Fantasy|Horror
113278,Batman: Assault on Arkham (2014),Action|Animation|Crime|Thriller
113284,"Bell for Adano, A (John Hersey's A Bell for Adano) (1945)",Drama|War
113309,"Fifth Cord, The (Giornata nera per l'ariete) (1971)",Mystery|Thriller
113323,Blade on the Feather (Deep Cover) (1980),Mystery
113325,Calling Bulldog Drummond (1951),Crime|Mystery
113345,Jupiter Ascending (2015),Action|Adventure|Sci-Fi
113350,I'll Follow You Down (2013),Drama|Mystery|Sci-Fi
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",Animation|Comedy
113376,"Reckoning, The (2014)",Crime|Mystery|Thriller
113378,"Giver, The (2014)",Drama|Sci-Fi
113380,Only God Knows (Sólo Dios Sabe) (2006),Drama|Mystery|Romance
113449,Crossroads (1942),Crime|Drama|Film-Noir
113451,Rendezvous (1935),Comedy|War
113497,Antboy (2013),Adventure|Children|Comedy
113499,Antboy II: Revenge of the Red Fury (Antboy: Den Røde Furies Hævn) (2014),Adventure|Children|Comedy|Fantasy
113501,Appleseed Alpha (2014),Action|Animation|Sci-Fi
113515,Snake River Desperadoes (1951),Western
113521,Bad Johnson (2014),Comedy|Fantasy
113534,Jesse Stone: Thin Ice (2009),Crime|Drama|Mystery
113541,Sarraounia (1986),Drama|War
113557,Age of Tomorrow (2014),Action|Sci-Fi|Thriller
113563,"Phantom Stagecoach, The (1957)",Western
113567,Make Your Move (2013),Musical
113577,"Last Blitzkrieg, The (1959)",Drama|War
113585,Fingers at the Window (1942),Drama|Film-Noir|Mystery
113608,"Circle of Deception, A (1960)",Drama|War
113612,Al-risâlah (1976),Adventure|Drama|War
113698,Alligator Eyes (1990),Drama|Film-Noir|Mystery
113709,"Trans-Atlantic Tunnel (Tunnel, The) (1935)",Drama|Sci-Fi
113741,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller
113749,"Scarlet Clue, The (Charlie Chan in the Scarlet Clue) (1945)",Comedy|Crime|Mystery
113757,Arsène Lupin Returns (1938),Mystery
113798,Charlie Chan in the Secret Service (1944),Comedy|Crime|Mystery
113800,"Living Ghost, The (1942)",Comedy|Horror|Mystery|Thriller
113816,Never Make It Home (2011),Documentary|Musical
113853,Antisocial (2013),Horror|Sci-Fi|Thriller
113889,Angry Video Game Nerd: The Movie (2014),Adventure|Comedy|Sci-Fi
113898,"Long Ride Home, The (2003)",Romance|Western
113906,"Beast Must Die, The (1974)",Horror|Mystery
113924,Oklahoma Crude (1973),Comedy|Drama|Western
113945,"Dangerous Profession, A (1949)",Crime|Drama|Film-Noir
113968,2081 (2009),Action|Sci-Fi
113981,Blazing Guns (1943),Adventure|Western
113997,Prince of the Sun: The Great Adventure of Horus (Taiyou no ouji Horusu no daibouken) (1968),Animation|Fantasy
114007,Before I Go to Sleep (2014),Mystery|Thriller
114013,Atlas Shrugged: Who Is John Galt? (Atlas Shrugged: Part III) (2014),Drama|Mystery|Sci-Fi
114015,"Great King, The (Der große König) (1942)",Drama|War
114062,"Motel Life, The (2012)",Drama|Mystery|Thriller
114066,"20,000 Days on Earth (2014)",Documentary|Drama|Musical
114072,Cheech and Chong's Animated Movie (2013),Animation|Comedy
114078,Seinto Seiya: Legend of Sanctuary (Seinto Seiya: Legend of Sanctuary) (2014),Animation
114082,Bambi Meets Godzilla (1969),Animation|Comedy
114087,Advance to the Rear (1964),Comedy|War|Western
114093,Camel Spiders (2011),Horror|Sci-Fi
114130,"20,000 Leagues Under the Sea (1997)",Romance|Sci-Fi
114140,Carson City (1952),Action|Romance|Western
114146,Castle in the Desert (Charlie Chan in Castle in the Desert) (1942),Comedy|Crime|Mystery|Thriller
114161,Aftermath: Population Zero (2008),Documentary|Sci-Fi
114166,"Groundstar Conspiracy, The (1972)",Action|Crime|Mystery|Romance|Sci-Fi|Thriller
114177,"Naked Face, The (1984)",Action|Mystery|Thriller
114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
114214,Mishen (Target) (2011),Drama|Sci-Fi
114232,Marilena de la P7 (2006),Drama|Fantasy
114240,Aladdin (1992),Adventure|Animation|Children|Comedy|Fantasy
114242,Sharknado 2: The Second One (2014),Horror|Sci-Fi|Thriller
114246,"Walk Among the Tombstones, A (2014)",Action|Crime|Mystery|Thriller
114248,"Galapagos Affair: Satan Came to Eden, The (2013)",Crime|Documentary|Mystery
114252,Thomasine & Bushrod (1974),Action|Crime|Western
114256,"Other One, The (2014)",Drama|Mystery
114269,"Well Spent Life, A (1972)",Documentary|Musical
114271,Hot Pepper (1973),Documentary|Musical
114273,Bethlehem (2013),Drama|Thriller|War
114277,God Help the Girl (2014),Drama|Musical|Romance
114292,Cause for Alarm! (1951),Crime|Drama|Film-Noir|Thriller
114367,Brother's War (2009),War
114369,"Soldier's Tale, A (1989)",Drama|Romance|War
114373,Spasmo (1974),Mystery|Thriller
114382,Centennial (1978),Action|Adventure|Drama|Romance|Western
114392,"Homesman, The (2014)",Drama|Western
114420,When Eight Bells Toll (1971),Action|Adventure|Crime|Mystery
114431,"Monkey's Teeth (Dents du singe, Les) (1960)",Animation
114433,"Dead Times (Temps morts, Les) (1965)",Animation
114436,"World of Kanako, The (Kawaki.) (2014)",Crime|Drama|Mystery
114461,"Snails, The (Escargots, Les) (1966)",Animation|Fantasy
114497,Wer (2013),Horror|Mystery|Thriller
114535,Rovaniemen markkinoilla (1951),Comedy|Musical
114550,When Animals Dream (Når dyrene drømmer) (2014),Drama|Horror|Mystery
114552,"Boxtrolls, The (2014)",Adventure|Animation|Children|Comedy|Fantasy
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",Animation|Drama|Fantasy
114569,"Bullet for Joey, A (1955)",Crime|Drama|Film-Noir|Thriller
114577,Africa: Texas Style (1967),Adventure|Western
114583,How Wang-Fo Was Saved (Comment Wang-Fo fut sauvé) (1987),Animation|Fantasy
114585,"Captive, The (Prisonnière, La) (1988)",Animation|Fantasy
114591,Nine Lives (Ni liv) (1957),Action|Adventure|War
114617,Murph: The Protector (2013),Documentary|War
114624,"Barbary Coast Gent (Gold Town) (Honest Thief, The) (1944)",Comedy|Western
114627,Angel's Egg (Tenshi no tamago) (1985),Animation|Drama|Fantasy
114640,51 (2011),Horror|Sci-Fi
114659,Cabin Fever: Patient Zero (2014),Horror|Sci-Fi|Thriller
114662,American Sniper (2014),Action|War
114667,Fort Bliss (2014),Drama|War
114673,Arrapaho (1984),Comedy|Western
114687,Unfair Competition (Concorrenza sleale) (2001),Drama|War
114696,Hollywood or Bust (1956),Comedy|Musical
114704,Space Station 76 (2014),Comedy|Drama|Sci-Fi
114707,Horns (2014),Horror|Mystery
114721,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales (1982),Adventure|Animation|Children|Comedy
114764,SS Camp 5: Women's Hell (SS Lager 5: L'inferno delle donne) (1977),Drama|Thriller|War
114766,SS Experiment Love Camp (Lager SSadis Kastrat Kommandantur) (1976),Horror|War
114791,Darktown Strutters (Get Down and Boogie) (1975),Action|Comedy|Musical
114793,Time of Eve (Eve no jikan) (2010),Animation|Romance|Sci-Fi
114795,Dracula Untold (2014),Action|Drama|Fantasy
114807,Charlie Chan at Monte Carlo (1937),Comedy|Crime|Mystery|Thriller
114809,Charlie Chan at the Circus (1936),Comedy|Crime|Mystery|Thriller
114838,"Initiation, The (1984)",Horror|Mystery|Thriller
114845,"Rat Savior, The (Izbavitelj) (1976)",Horror|Sci-Fi
114847,Autómata (Automata) (2014),Sci-Fi|Thriller
114856,"Adventurer: The Curse of the Midas Box, The (2013)",Adventure|Fantasy
114859,Charlie Chan at the Olympics (1937),Comedy|Crime|Mystery|Thriller
114861,Charlie Chan at the Opera (1936),Comedy|Musical|Mystery|Thriller
114873,Stereo (1969),Sci-Fi
114875,Crimes of the Future (1970),Comedy|Sci-Fi
114895,London Conspiracy (1974),Action|Mystery
114928,"Scribbler, The (2014)",Sci-Fi|Thriller
114931,Benigni (2009),Animation|Comedy|Drama
114935,Predestination (2014),Sci-Fi|Thriller
114945,Jack and the Cuckoo-Clock Heart (Jack et la mécanique du coeur) (2013),Adventure|Animation|Drama|Fantasy|Musical|Romance
114947,"Red Tent, The (Krasnaya palatka) (1969)",Adventure|Drama|Fantasy
114958,Moomins on the Riviera (Muumit Rivieralla) (2014),Animation|Children|Comedy
114980,Grace Unplugged (2013),Drama|Musical
115008,Skhizein (2008),Animation|Drama
115011,No Time for Nuts (2006),Adventure|Animation|Comedy
115017,"Christmas Memory, A (Truman Capote's 'A Christmas Memory') (1997)",Children|Drama
115021,Alien Nation: The Udara Legacy (1997),Sci-Fi
115023,"Alien Predator (Mutant II) (Falling, The) (1985)",Drama|Horror|Sci-Fi
115027,Appointment in Tokyo (1945),Documentary|War
115038,"Silent One, The (1985)",Adventure|Children|Drama
115040,"Children of Noisy Village, The (a.k.a Children of Bullerby Village, The) (Alla vi barn i Bullerbyn) (1986)",Children
115042,More About the Children of Noisy Village (a.k.a. More About the Children of Bullerby Village) (Mer om oss barn i Bullerbyn) (1987),Children
115065,Justin and the Knights of Valour (2013),Adventure|Animation
115075,"Swan Princess: Escape from Castle Mountain, The (1997)",Animation|Children|Fantasy|Romance
115109,"Lady and the Reaper, The (Dama y la muerte, La) (2009)",Action|Animation|Comedy|Drama|Fantasy
115111,Ward 13 (2003),Action|Animation|Comedy|Horror
115119,Rabbit (2005),Animation|Horror
115139,Challenge to Lassie (1949),Children|Drama
115164,Good For Nothing (2011),Comedy|Western
115207,Mount Head (Atama yama) (2002),Animation|Comedy|Drama|Fantasy
115210,Fury (2014),Action|Drama|War
115216,"Salvation, The (2014)",Drama|Western
115235,Young Ones (2014),Drama|Sci-Fi|Western
115238,"Jungo Goes Bananas: Jungo III (Jungledyret Hugo: Fræk, flabet og fri) (2007)",Adventure|Animation|Children
115244,Mine Games (2012),Mystery|Thriller
115247,Charlie Chan at the Race Track (1936),Comedy|Crime|Mystery|Thriller
115249,Charlie Chan at the Wax Museum (1940),Comedy|Crime|Mystery|Thriller
115251,Charlie Chan at Treasure Island (1939),Comedy|Crime|Horror|Mystery|Thriller
115254,Charlie Chan Carries On (1931),Mystery
115256,Charlie Chan in City in Darkness (1939),Drama|Mystery|Thriller
115258,Charlie Chan in Honolulu (1938),Comedy|Crime|Horror|Mystery|Thriller
115277,Donkey Hide (Oslinaya shkura) (1982),Children|Comedy|Fantasy|Romance
115279,That Kiljunen Family (Kiljusen herrasväki) (1981),Children|Comedy|Musical
115283,"Purple Ball, The (Lilovyy shar) (1987)",Fantasy|Sci-Fi
115285,Sleeping Beauty (2014),Adventure|Fantasy
115287,Stage Fright (2014),Horror|Musical
115309,"Swan Princess: The Mystery of the Enchanted Treasure, The (1998)",Animation|Children|Fantasy|Mystery
115333,Charlie Chan in Panama (1940),Adventure|Comedy|Crime|Drama|Mystery|Thriller
115335,Charlie Chan in Paris (1935),Comedy|Crime|Drama|Mystery|Thriller
115337,Charlie Chan in Reno (1939),Comedy|Crime|Drama|Mystery|Thriller
115339,Charlie Chan in Rio (1941),Comedy|Crime|Mystery|Thriller
115341,Charlie Chan in The Chinese Cat (1944),Comedy|Crime|Mystery|Thriller
115343,Charlie Chan on Broadway (1937),Comedy|Crime|Mystery|Thriller
115364,"Jungle Creature: Hugo, The (Jungledyret) (Go Hugo Go) (1993)",Animation|Children|Musical|Romance
115376,"Black Sleep, The (1956)",Horror|Sci-Fi
115386,Charlie Chan's Chance (1932),Mystery
115388,Charlie Chan's Courage (1934),Mystery
115409,"Brothers Rico, The (1957)",Crime|Drama|Film-Noir|Thriller
115414,Left Behind (2014),Action|Sci-Fi|Thriller
115439,10 minutes (10 minuta) (2002),Drama|War
115471,Extraterrestrial (2014),Horror|Sci-Fi
115479,"Whip Hand, The (1951)",Action|Adventure|Crime|Drama|Sci-Fi|Thriller|War
115504,Alien Abduction (2014),Horror|Mystery|Sci-Fi
115522,"Creeping Terror, The (Crawling Monster, The) (1964)",Horror|Sci-Fi
115558,Amazon Jack 2: The Movie Star (a.k.a. Hugo the Movie Star) (Jungledyret 2 - den store filmhelt) (1996),Animation|Children|Musical|Romance
115607,"Seventh Brother, The (A hetedik testvér) (1995)",Animation|Children
115611,Felix the Cat: The Movie (1988),Adventure|Animation|Children|Fantasy|Musical|Sci-Fi
115617,Big Hero 6 (2014),Action|Animation|Comedy
115620,"Bat, The (1926)",Mystery|Thriller
115622,Disaster L.A. (2014),Action|Horror|Sci-Fi
115631,Alone for Christmas (2013),Action|Children|Comedy|Fantasy
115633,Archangel (2005),Crime|Drama|Mystery|Thriller
115664,"Book of Life, The (2014)",Adventure|Animation|Romance
115669,Young Detective Dee: Rise of the Sea Dragon (Di Renjie: Shen du long wang) (2013),Action|Adventure|Drama|Fantasy|Mystery|IMAX
115680,Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller
115682,Winterhawk (1975),Western
115685,National Theatre Live: Frankenstein,Drama|Fantasy
115687,Mad Monster Party? (1967),Children|Comedy|Horror
115705,"Cat Came Back, The (1988)",Action|Animation|Comedy
115708,"Big Snit, The (1985)",Animation|Comedy
115746,Runaway (2009),Action|Animation|Comedy
